agency_cd	site_no	datetime	99708_00060_00003	99708_00060_00003_cd
USGS	08279500	1975-11-03	862	A
USGS	08279500	1975-11-04	1180	A
USGS	08279500	1975-11-05	1280	A
USGS	08279500	1975-11-06	1370	A
USGS	08279500	1975-11-07	1410	A
USGS	08279500	1975-11-08	1440	A
USGS	08279500	1975-11-09	1450	A
USGS	08279500	1975-11-10	1460	A
USGS	08279500	1975-11-11	1380	A
USGS	08279500	1975-11-12	1230	A
USGS	08279500	1975-11-13	1150	A
USGS	08279500	1975-11-14	1110	A
USGS	08279500	1975-11-15	1110	A
USGS	08279500	1975-11-16	1090	A
USGS	08279500	1975-11-17	1090	A
USGS	08279500	1975-11-18	1110	A
USGS	08279500	1975-11-19	1160	A
USGS	08279500	1975-11-20	1150	A
USGS	08279500	1975-11-21	1100	A
USGS	08279500	1975-11-22	1030	A
USGS	08279500	1975-11-23	944	A
USGS	08279500	1975-11-24	831	A
USGS	08279500	1975-11-25	690	A
USGS	08279500	1975-11-26	569	A
USGS	08279500	1975-11-27	511	A
USGS	08279500	1975-11-28	519	A
USGS	08279500	1975-11-29	673	A
USGS	08279500	1975-11-30	612	A
USGS	08279500	1975-12-01	503	A
USGS	08279500	1975-12-02	555	A
USGS	08279500	1975-12-03	613	A
USGS	08279500	1975-12-04	570	A
USGS	08279500	1975-12-05	565	A
USGS	08279500	1975-12-06	595	A
USGS	08279500	1975-12-07	598	A
USGS	08279500	1975-12-08	596	A
USGS	08279500	1975-12-09	595	A
USGS	08279500	1975-12-10	599	A
USGS	08279500	1975-12-11	599	A
USGS	08279500	1975-12-12	594	A
USGS	08279500	1975-12-13	602	A
USGS	08279500	1975-12-14	605	A
USGS	08279500	1975-12-15	572	A
USGS	08279500	1975-12-16	543	A
USGS	08279500	1975-12-17	516	A
USGS	08279500	1975-12-18	495	A
USGS	08279500	1975-12-19	479	A
USGS	08279500	1975-12-20	463	A
USGS	08279500	1975-12-21	476	A
USGS	08279500	1975-12-22	493	A
USGS	08279500	1975-12-23	508	A
USGS	08279500	1975-12-24	519	A
USGS	08279500	1975-12-25	504	A
USGS	08279500	1975-12-26	512	A
USGS	08279500	1975-12-27	516	A
USGS	08279500	1975-12-28	518	A
USGS	08279500	1975-12-29	487	A
USGS	08279500	1975-12-30	474	A
USGS	08279500	1975-12-31	492	A
USGS	08279500	1976-01-01	476	A
USGS	08279500	1976-01-02	423	A
USGS	08279500	1976-01-03	403	A
USGS	08279500	1976-01-04	435	A
USGS	08279500	1976-01-05	438	A
USGS	08279500	1976-01-06	434	A
USGS	08279500	1976-01-07	422	A
USGS	08279500	1976-01-08	407	A
USGS	08279500	1976-01-09	409	A
USGS	08279500	1976-01-10	425	A
USGS	08279500	1976-01-11	434	A
USGS	08279500	1976-01-12	432	A
USGS	08279500	1976-01-13	433	A
USGS	08279500	1976-01-14	422	A
USGS	08279500	1976-01-15	430	A
USGS	08279500	1976-01-16	442	A
USGS	08279500	1976-01-17	453	A
USGS	08279500	1976-01-18	456	A
USGS	08279500	1976-01-19	460	A
USGS	08279500	1976-01-20	455	A
USGS	08279500	1976-01-21	453	A
USGS	08279500	1976-01-22	456	A
USGS	08279500	1976-01-23	467	A
USGS	08279500	1976-01-24	479	A
USGS	08279500	1976-01-25	472	A
USGS	08279500	1976-01-26	450	A
USGS	08279500	1976-01-27	437	A
USGS	08279500	1976-01-28	451	A
USGS	08279500	1976-01-29	459	A
USGS	08279500	1976-01-30	464	A
USGS	08279500	1976-01-31	462	A
USGS	08279500	1976-02-01	460	A
USGS	08279500	1976-02-02	462	A
USGS	08279500	1976-02-03	470	A
USGS	08279500	1976-02-04	478	A
USGS	08279500	1976-02-05	476	A
USGS	08279500	1976-02-06	488	A
USGS	08279500	1976-02-07	491	A
USGS	08279500	1976-02-08	490	A
USGS	08279500	1976-02-09	508	A
USGS	08279500	1976-02-10	590	A
USGS	08279500	1976-02-11	569	A
USGS	08279500	1976-02-12	569	A
USGS	08279500	1976-02-13	607	A
USGS	08279500	1976-02-14	657	A
USGS	08279500	1976-02-15	663	A
USGS	08279500	1976-02-16	686	A
USGS	08279500	1976-02-17	663	A
USGS	08279500	1976-02-18	640	A
USGS	08279500	1976-02-19	646	A
USGS	08279500	1976-02-20	692	A
USGS	08279500	1976-02-21	623	A
USGS	08279500	1976-02-22	564	A
USGS	08279500	1976-02-23	612	A
USGS	08279500	1976-02-24	629	A
USGS	08279500	1976-02-25	596	A
USGS	08279500	1976-02-26	596	A
USGS	08279500	1976-02-27	618	A
USGS	08279500	1976-02-28	646	A
USGS	08279500	1976-02-29	680	A
USGS	08279500	1976-03-01	727	A
USGS	08279500	1976-03-02	763	A
USGS	08279500	1976-03-03	799	A
USGS	08279500	1976-03-04	841	A
USGS	08279500	1976-03-05	751	A
USGS	08279500	1976-03-06	686	A
USGS	08279500	1976-03-07	698	A
USGS	08279500	1976-03-08	769	A
USGS	08279500	1976-03-09	763	A
USGS	08279500	1976-03-10	745	A
USGS	08279500	1976-03-11	727	A
USGS	08279500	1976-03-12	692	A
USGS	08279500	1976-03-13	709	A
USGS	08279500	1976-03-14	709	A
USGS	08279500	1976-03-15	680	A
USGS	08279500	1976-03-16	663	A
USGS	08279500	1976-03-17	669	A
USGS	08279500	1976-03-18	680	A
USGS	08279500	1976-03-19	692	A
USGS	08279500	1976-03-20	692	A
USGS	08279500	1976-03-21	721	A
USGS	08279500	1976-03-22	751	A
USGS	08279500	1976-03-23	757	A
USGS	08279500	1976-03-24	757	A
USGS	08279500	1976-03-25	769	A
USGS	08279500	1976-03-26	811	A
USGS	08279500	1976-03-27	859	A
USGS	08279500	1976-03-28	919	A
USGS	08279500	1976-03-29	955	A
USGS	08279500	1976-03-30	931	A
USGS	08279500	1976-03-31	886	A
USGS	08279500	1976-04-01	846	A
USGS	08279500	1976-04-02	791	A
USGS	08279500	1976-04-03	761	A
USGS	08279500	1976-04-04	781	A
USGS	08279500	1976-04-05	832	A
USGS	08279500	1976-04-06	918	A
USGS	08279500	1976-04-07	1010	A
USGS	08279500	1976-04-08	1070	A
USGS	08279500	1976-04-09	1020	A
USGS	08279500	1976-04-10	1010	A
USGS	08279500	1976-04-11	1010	A
USGS	08279500	1976-04-12	996	A
USGS	08279500	1976-04-13	1120	A
USGS	08279500	1976-04-14	1200	A
USGS	08279500	1976-04-15	1210	A
USGS	08279500	1976-04-16	1070	A
USGS	08279500	1976-04-17	911	A
USGS	08279500	1976-04-18	805	A
USGS	08279500	1976-04-19	739	A
USGS	08279500	1976-04-20	691	A
USGS	08279500	1976-04-21	642	A
USGS	08279500	1976-04-22	617	A
USGS	08279500	1976-04-23	602	A
USGS	08279500	1976-04-24	593	A
USGS	08279500	1976-04-25	599	A
USGS	08279500	1976-04-26	636	A
USGS	08279500	1976-04-27	714	A
USGS	08279500	1976-04-28	784	A
USGS	08279500	1976-04-29	833	A
USGS	08279500	1976-04-30	909	A
USGS	08279500	1976-05-01	987	A
USGS	08279500	1976-05-02	1020	A
USGS	08279500	1976-05-03	961	A
USGS	08279500	1976-05-04	908	A
USGS	08279500	1976-05-05	1060	A
USGS	08279500	1976-05-06	1190	A
USGS	08279500	1976-05-07	1230	A
USGS	08279500	1976-05-08	1260	A
USGS	08279500	1976-05-09	1250	A
USGS	08279500	1976-05-10	1120	A
USGS	08279500	1976-05-11	1020	A
USGS	08279500	1976-05-12	1000	A
USGS	08279500	1976-05-13	1020	A
USGS	08279500	1976-05-14	1010	A
USGS	08279500	1976-05-15	1070	A
USGS	08279500	1976-05-16	1120	A
USGS	08279500	1976-05-17	1260	A
USGS	08279500	1976-05-18	1540	A
USGS	08279500	1976-05-19	1630	A
USGS	08279500	1976-05-20	1620	A
USGS	08279500	1976-05-21	1590	A
USGS	08279500	1976-05-22	1480	A
USGS	08279500	1976-05-23	1370	A
USGS	08279500	1976-05-24	1370	A
USGS	08279500	1976-05-25	1300	A
USGS	08279500	1976-05-26	1210	A
USGS	08279500	1976-05-27	1230	A
USGS	08279500	1976-05-28	1350	A
USGS	08279500	1976-05-29	1380	A
USGS	08279500	1976-05-30	1540	A
USGS	08279500	1976-05-31	1720	A
USGS	08279500	1976-06-01	1700	A
USGS	08279500	1976-06-02	1520	A
USGS	08279500	1976-06-03	1350	A
USGS	08279500	1976-06-04	1260	A
USGS	08279500	1976-06-05	1350	A
USGS	08279500	1976-06-06	1410	A
USGS	08279500	1976-06-07	1500	A
USGS	08279500	1976-06-08	1630	A
USGS	08279500	1976-06-09	1680	A
USGS	08279500	1976-06-10	1610	A
USGS	08279500	1976-06-11	1630	A
USGS	08279500	1976-06-12	1570	A
USGS	08279500	1976-06-13	1480	A
USGS	08279500	1976-06-14	1280	A
USGS	08279500	1976-06-15	1160	A
USGS	08279500	1976-06-16	1120	A
USGS	08279500	1976-06-17	1040	A
USGS	08279500	1976-06-18	1020	A
USGS	08279500	1976-06-19	991	A
USGS	08279500	1976-06-20	1040	A
USGS	08279500	1976-06-21	1020	A
USGS	08279500	1976-06-22	1050	A
USGS	08279500	1976-06-23	1080	A
USGS	08279500	1976-06-24	1050	A
USGS	08279500	1976-06-25	1000	A
USGS	08279500	1976-06-26	921	A
USGS	08279500	1976-06-27	802	A
USGS	08279500	1976-06-28	818	A
USGS	08279500	1976-06-29	824	A
USGS	08279500	1976-06-30	834	A
USGS	08279500	1976-07-01	816	A
USGS	08279500	1976-07-02	763	A
USGS	08279500	1976-07-03	758	A
USGS	08279500	1976-07-04	717	A
USGS	08279500	1976-07-05	688	A
USGS	08279500	1976-07-06	669	A
USGS	08279500	1976-07-07	683	A
USGS	08279500	1976-07-08	711	A
USGS	08279500	1976-07-09	627	A
USGS	08279500	1976-07-10	585	A
USGS	08279500	1976-07-11	561	A
USGS	08279500	1976-07-12	513	A
USGS	08279500	1976-07-13	474	A
USGS	08279500	1976-07-14	441	A
USGS	08279500	1976-07-15	413	A
USGS	08279500	1976-07-16	387	A
USGS	08279500	1976-07-17	364	A
USGS	08279500	1976-07-18	348	A
USGS	08279500	1976-07-19	355	A
USGS	08279500	1976-07-20	352	A
USGS	08279500	1976-07-21	351	A
USGS	08279500	1976-07-22	417	A
USGS	08279500	1976-07-23	473	A
USGS	08279500	1976-07-24	400	A
USGS	08279500	1976-07-25	407	A
USGS	08279500	1976-07-26	481	A
USGS	08279500	1976-07-27	507	A
USGS	08279500	1976-07-28	525	A
USGS	08279500	1976-07-29	477	A
USGS	08279500	1976-07-30	463	A
USGS	08279500	1976-07-31	436	A
USGS	08279500	1976-08-01	786	A
USGS	08279500	1976-08-02	449	A
USGS	08279500	1976-08-03	443	A
USGS	08279500	1976-08-04	494	A
USGS	08279500	1976-08-05	446	A
USGS	08279500	1976-08-06	445	A
USGS	08279500	1976-08-07	427	A
USGS	08279500	1976-08-08	400	A
USGS	08279500	1976-08-09	386	A
USGS	08279500	1976-08-10	377	A
USGS	08279500	1976-08-11	360	A
USGS	08279500	1976-08-12	359	A
USGS	08279500	1976-08-13	366	A
USGS	08279500	1976-08-14	405	A
USGS	08279500	1976-08-15	377	A
USGS	08279500	1976-08-16	353	A
USGS	08279500	1976-08-17	334	A
USGS	08279500	1976-08-18	332	A
USGS	08279500	1976-08-19	362	A
USGS	08279500	1976-08-20	360	A
USGS	08279500	1976-08-21	331	A
USGS	08279500	1976-08-22	306	A
USGS	08279500	1976-08-23	332	A
USGS	08279500	1976-08-24	378	A
USGS	08279500	1976-08-25	431	A
USGS	08279500	1976-08-26	391	A
USGS	08279500	1976-08-27	354	A
USGS	08279500	1976-08-28	327	A
USGS	08279500	1976-08-29	333	A
USGS	08279500	1976-08-30	319	A
USGS	08279500	1976-08-31	296	A
USGS	08279500	1976-09-01	293	A
USGS	08279500	1976-09-02	283	A
USGS	08279500	1976-09-03	270	A
USGS	08279500	1976-09-04	255	A
USGS	08279500	1976-09-05	251	A
USGS	08279500	1976-09-06	243	A
USGS	08279500	1976-09-07	245	A
USGS	08279500	1976-09-08	244	A
USGS	08279500	1976-09-09	238	A
USGS	08279500	1976-09-10	240	A
USGS	08279500	1976-09-11	240	A
USGS	08279500	1976-09-12	232	A
USGS	08279500	1976-09-13	227	A
USGS	08279500	1976-09-14	225	A
USGS	08279500	1976-09-15	228	A
USGS	08279500	1976-09-16	229	A
USGS	08279500	1976-09-17	232	A
USGS	08279500	1976-09-18	231	A
USGS	08279500	1976-09-19	227	A
USGS	08279500	1976-09-20	221	A
USGS	08279500	1976-09-21	222	A
USGS	08279500	1976-09-22	219	A
USGS	08279500	1976-09-23	219	A
USGS	08279500	1976-09-24	215	A
USGS	08279500	1976-09-25	218	A
USGS	08279500	1976-09-26	229	A
USGS	08279500	1976-09-27	278	A
USGS	08279500	1976-09-28	293	A
USGS	08279500	1976-09-29	264	A
USGS	08279500	1976-09-30	267	A
USGS	08279500	1976-10-01	308	A
USGS	08279500	1976-10-02	320	A
USGS	08279500	1976-10-03	299	A
USGS	08279500	1976-10-04	283	A
USGS	08279500	1976-10-05	275	A
USGS	08279500	1976-10-06	269	A
USGS	08279500	1976-10-07	270	A
USGS	08279500	1976-10-08	274	A
USGS	08279500	1976-10-09	276	A
USGS	08279500	1976-10-10	282	A
USGS	08279500	1976-10-11	295	A
USGS	08279500	1976-10-12	295	A
USGS	08279500	1976-10-13	292	A
USGS	08279500	1976-10-14	299	A
USGS	08279500	1976-10-15	290	A
USGS	08279500	1976-10-16	289	A
USGS	08279500	1976-10-17	294	A
USGS	08279500	1976-10-18	295	A
USGS	08279500	1976-10-19	296	A
USGS	08279500	1976-10-20	289	A
USGS	08279500	1976-10-21	272	A
USGS	08279500	1976-10-22	274	A
USGS	08279500	1976-10-23	293	A
USGS	08279500	1976-10-24	293	A
USGS	08279500	1976-10-25	293	A
USGS	08279500	1976-10-26	293	A
USGS	08279500	1976-10-27	293	A
USGS	08279500	1976-10-28	296	A
USGS	08279500	1976-10-29	300	A
USGS	08279500	1976-10-30	307	A
USGS	08279500	1976-10-31	351	A
USGS	08279500	1976-11-01	382	A
USGS	08279500	1976-11-02	382	A
USGS	08279500	1976-11-03	386	A
USGS	08279500	1976-11-04	386	A
USGS	08279500	1976-11-05	374	A
USGS	08279500	1976-11-06	362	A
USGS	08279500	1976-11-07	358	A
USGS	08279500	1976-11-08	347	A
USGS	08279500	1976-11-09	339	A
USGS	08279500	1976-11-10	343	A
USGS	08279500	1976-11-11	332	A
USGS	08279500	1976-11-12	324	A
USGS	08279500	1976-11-13	321	A
USGS	08279500	1976-11-14	321	A
USGS	08279500	1976-11-15	314	A
USGS	08279500	1976-11-16	321	A
USGS	08279500	1976-11-17	321	A
USGS	08279500	1976-11-18	321	A
USGS	08279500	1976-11-19	347	A
USGS	08279500	1976-11-20	358	A
USGS	08279500	1976-11-21	362	A
USGS	08279500	1976-11-22	355	A
USGS	08279500	1976-11-23	361	A
USGS	08279500	1976-11-24	351	A
USGS	08279500	1976-11-25	339	A
USGS	08279500	1976-11-26	330	A
USGS	08279500	1976-11-27	312	A
USGS	08279500	1976-11-28	289	A
USGS	08279500	1976-11-29	246	A
USGS	08279500	1976-11-30	261	A
USGS	08279500	1976-12-01	319	A
USGS	08279500	1976-12-02	331	A
USGS	08279500	1976-12-03	334	A
USGS	08279500	1976-12-04	339	A
USGS	08279500	1976-12-05	340	A
USGS	08279500	1976-12-06	333	A
USGS	08279500	1976-12-07	323	A
USGS	08279500	1976-12-08	344	A
USGS	08279500	1976-12-09	356	A
USGS	08279500	1976-12-10	361	A
USGS	08279500	1976-12-11	358	A
USGS	08279500	1976-12-12	355	A
USGS	08279500	1976-12-13	370	A
USGS	08279500	1976-12-14	368	A
USGS	08279500	1976-12-15	364	A
USGS	08279500	1976-12-16	359	A
USGS	08279500	1976-12-17	355	A
USGS	08279500	1976-12-18	351	A
USGS	08279500	1976-12-19	348	A
USGS	08279500	1976-12-20	344	A
USGS	08279500	1976-12-21	343	A
USGS	08279500	1976-12-22	340	A
USGS	08279500	1976-12-23	335	A
USGS	08279500	1976-12-24	333	A
USGS	08279500	1976-12-25	335	A
USGS	08279500	1976-12-26	307	A
USGS	08279500	1976-12-27	305	A
USGS	08279500	1976-12-28	304	A
USGS	08279500	1976-12-29	296	A
USGS	08279500	1976-12-30	304	A
USGS	08279500	1976-12-31	311	A
USGS	08279500	1977-01-01	321	A
USGS	08279500	1977-01-02	322	A
USGS	08279500	1977-01-03	319	A
USGS	08279500	1977-01-04	326	A
USGS	08279500	1977-01-05	331	A
USGS	08279500	1977-01-06	339	A
USGS	08279500	1977-01-07	320	A
USGS	08279500	1977-01-08	352	A
USGS	08279500	1977-01-09	354	A
USGS	08279500	1977-01-10	331	A
USGS	08279500	1977-01-11	310	A
USGS	08279500	1977-01-12	310	A
USGS	08279500	1977-01-13	320	A
USGS	08279500	1977-01-14	320	A
USGS	08279500	1977-01-15	320	A
USGS	08279500	1977-01-16	320	A
USGS	08279500	1977-01-17	320	A
USGS	08279500	1977-01-18	320	A
USGS	08279500	1977-01-19	310	A
USGS	08279500	1977-01-20	320	A
USGS	08279500	1977-01-21	325	A
USGS	08279500	1977-01-22	330	A
USGS	08279500	1977-01-23	333	A
USGS	08279500	1977-01-24	324	A
USGS	08279500	1977-01-25	318	A
USGS	08279500	1977-01-26	321	A
USGS	08279500	1977-01-27	324	A
USGS	08279500	1977-01-28	332	A
USGS	08279500	1977-01-29	336	A
USGS	08279500	1977-01-30	343	A
USGS	08279500	1977-01-31	343	A
USGS	08279500	1977-02-01	351	A
USGS	08279500	1977-02-02	362	A
USGS	08279500	1977-02-03	362	A
USGS	08279500	1977-02-04	355	A
USGS	08279500	1977-02-05	366	A
USGS	08279500	1977-02-06	366	A
USGS	08279500	1977-02-07	370	A
USGS	08279500	1977-02-08	362	A
USGS	08279500	1977-02-09	370	A
USGS	08279500	1977-02-10	374	A
USGS	08279500	1977-02-11	382	A
USGS	08279500	1977-02-12	386	A
USGS	08279500	1977-02-13	391	A
USGS	08279500	1977-02-14	395	A
USGS	08279500	1977-02-15	403	A
USGS	08279500	1977-02-16	399	A
USGS	08279500	1977-02-17	403	A
USGS	08279500	1977-02-18	416	A
USGS	08279500	1977-02-19	429	A
USGS	08279500	1977-02-20	433	A
USGS	08279500	1977-02-21	442	A
